Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),PLENUM-1:Zone Mean Air Temperature [C](TimeStep),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Temperature [C](TimeStep),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Temperature [C](TimeStep),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Temperature [C](TimeStep),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Temperature [C](TimeStep),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Temperature [C](TimeStep),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),OCCUPY-1:Schedule Value [](TimeStep),HTG-SETP-SCH:Schedule Value [](TimeStep),CLG-SETP-SCH:Schedule Value [](TimeStep),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](TimeStep) 
 07/21  07:00:00,23.6,23.6,90.0,22.23506442085146,12.507746812930158,22.20141349257694,12.234732694328688,22.171157446281853,11.936737705732273,22.19968583599745,12.172963405294388,22.02159696457226,11.901596479160418,22.064692684896542,13.317443564046226,22.171159284923785,15.519298266585338,37.86066329312439,22.156983429639098,443.78636606094426,0.0,22.047555828307857,193.78142352268222,0.0,22.15334065281433,434.70740553466885,0.0,21.9229424394885,150.67869922684474,0.0,21.923498041706264,726.0547111485603,0.0,0.0,5908.37958111738,11703.687526401822,0.0,4171.3573663110155,-0.7530322850483919,-0.7629218408120164,-0.7518134197121553,-0.7902509860608121,-0.7894296011750787,0.0,22.2,23.9,1273.5364767446954,815.0815080812604,1326.217621986236,904.850853553157,1461.7859565874369,0.0,0.0,10229.552385208593,3760.311636862952,1077.8478768489872,1077.8478768489872,5908.37958111738,7385.474476396725,2769.1011687448695,11703.687526401822,8.761970313478873,7.22,1.8104236199268737,14472.788695146692,69.40191701689358,0.11176332467855095,8.761970313478873,1.8104236199268737,14.500188843385454,0.009257573504187286,11.908970035119511,13.000345129902787,0.4167442235680826,0.009257573504187286,13.0,82.0,0.0,0.0,0.04846012284827404,7.22,1.1138879423909425,11.49982949581874,0.2994911162418201,0.009082692283892564,11.5,23.6,0.2994911162418201,0.017646553039055858,4.5,3754221.629679914 
 07/21  07:15:00,,23.625000000000004,89.75,22.247407234950998,,22.199775048940843,,22.19942221887965,,22.200049874970837,,22.08047196968607,,22.09781958657114,,,,,,,,,,,,,,,,,,,,,,,,4166.995331690883,-0.7492376611370555,-0.7503316596065367,-0.7460024632924612,-0.774398004988129,-0.7839917845757336,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750295.798521795 
 07/21  07:30:00,,23.65,89.5,22.259925503470235,,22.200165066582915,,22.201436860579577,,22.199686498446297,,22.143657893641027,,22.13382576354933,,,,,,,,,,,,,,,,,,,,,,,,4162.655190894227,-0.7456164172196199,-0.7424368430381523,-0.7406036446016443,-0.7576704956040902,-0.7783365390564477,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3746389.6718048044 
 07/21  07:45:00,,23.674999999999997,89.25,22.27713246717456,,22.199963860869854,,22.200159265195143,,22.19999929540338,,22.196474828960504,,22.166366011646495,,,,,,,,,,,,,,,,,,,,,,,,4158.016367073986,-0.7420946848928174,-0.73603306004114,-0.7350522387715097,-0.7418976595330906,-0.773051942910448,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742214.7303665867 
 07/21  08:00:00,23.6625,23.7,89.0,22.296927649406506,12.172763571352036,22.201441971271738,11.959198741552342,22.20004443323199,11.846281732754226,22.20047263394925,11.931491890391646,22.198588246785594,11.835240817712823,22.194052162529335,12.67573763083379,22.270348213750573,29.938468385306805,0.0,22.20033648691634,264.1161597808859,0.0,22.20026569447159,109.20168424169293,0.0,22.20005207569244,206.5851542593092,0.0,22.154798234768297,114.56714667971607,0.0,22.148015881074077,699.5530948024475,0.0,0.0,5248.7081416523415,11692.770355653522,0.0,4153.2584009893735,-0.7384040861048966,-0.7299646619316352,-0.7294462518846471,-0.7331670998133468,-0.7684317617032188,0.0,22.2,23.9,1101.7089067287316,742.5723552662668,1106.5271267698063,889.8910665086845,1461.7458964231746,0.0,0.0,10204.240711172728,3779.5117624035074,1088.6731371227288,1088.673137122729,5248.7081416523415,6560.8851770654255,2767.858837189656,11692.770355653522,8.789410041836105,7.219999999999999,1.7770250916260208,14460.629192843176,68.48801805853174,0.09282743153059975,8.789410041836105,1.777025091626021,14.52676888242814,0.009180696726949768,11.794898298506677,13.001296286593398,0.4167442235680826,0.009180696726949768,13.0,82.0,0.0,0.0,0.049515065735890075,7.22,1.1106545037714324,11.499009168112394,0.2994911162418201,0.009071149950038045,11.5,23.6625,0.2994911162418201,0.017576091952856313,4.5,3737932.560890436 
 07/21  08:15:00,,23.724999999999998,88.5,23.025159119830718,,22.34694878474161,,22.199685924205625,,22.36891530449978,,22.20061383197866,,22.568362212369983,,,,,,,,,,,,,,,,,,,,,,,,12407.027634090557,-0.6656725324757489,-0.6773510100288085,-0.6508199762630639,-0.679625019474327,-0.6572103435014829,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11166324.870681502 
 07/21  08:30:00,,23.75,88.0,23.14934347573803,,22.497640967220928,,22.20051357807641,,22.526197615968684,,22.200756911555246,,22.92242993899358,,,,,,,,,,,,,,,,,,,,,,,,12425.360028862138,-0.5980880319202598,-0.6326355997917982,-0.576308812256648,-0.6352200103641856,-0.5615618872229394,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11182824.025975924 
 07/21  08:45:00,,23.775000000000002,87.5,23.24275347630193,,22.68524242354973,,22.198863216882177,,22.7507644619574,,22.201405639782443,,23.195809197918415,,,,,,,,,,,,,,,,,,,,,,,,12415.231202264404,-0.5323273959946045,-0.5914032467780703,-0.495401142614868,-0.5976248993749751,-0.4848653945632253,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11173708.082037963 
 07/21  09:00:00,23.7625,23.8,87.0,23.39870748066104,12.440521435666664,22.886670832282295,12.957474010083207,22.313961429787717,12.737838559163544,23.03785763145111,12.924514225416848,22.199625897341118,12.648180150063542,23.379543428398993,13.585162002483148,23.20399088813293,1028.9826687227974,0.0,22.60412575194864,0.0,875.3836053222915,22.228256037237983,0.0,571.1209343181658,22.670933753469242,0.0,947.0623424730682,22.20060057016437,0.0,574.17061256054,23.01653619442024,0.0,836.9658763493434,0.0,161.30781086715942,11672.60858655387,0.0,12409.516493661444,-0.46542914182932055,-0.5304551970396669,-0.4001329230764547,-0.5639310521910622,-0.4248113076828017,1.0,22.2,23.9,0.0,64.73418367500555,0.0,205.56716986610508,0.0,0.0,0.0,10072.945159684186,3808.6997856022967,1184.1419112940457,1184.1419112940457,161.30781086715942,201.63476358394928,2765.2792169390423,11672.60858655387,8.7687832931978,7.219999999999999,1.797855798254408,14437.887803492911,62.65072081342616,0.0020956292830915293,8.7687832931978,1.7978557982544083,14.749886522313595,0.009168437828399918,11.782672997397594,13.000205818834893,0.4167442235680826,0.009168437828399918,13.0,82.0,0.0,0.0,0.05354440614481811,7.219999999999999,1.092885897707205,11.500005018632685,0.2994911162418201,0.009053005075516575,11.5,23.7625,0.2994911162418201,0.017345495688881312,4.5,11168564.844295299 
 07/21  09:15:00,,24.025000000000002,85.5,23.635470619365265,,23.408043731280486,,22.830800192455037,,23.655557881642505,,22.434629930806597,,23.80987504587279,,,,,,,,,,,,,,,,,,,,,,,,15402.129588335665,-0.3505477969958401,-0.4099248014538799,-0.2555277344464636,-0.49344195479659486,-0.33046324674452043,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13861916.6295021 
 07/21  09:30:00,,24.25,84.0,23.89044693172046,,23.803216936610504,,23.26172792922368,,23.890298297848062,,22.684531409827144,,23.897200492342947,,,,,,,,,,,,,,,,,,,,,,,,15680.800973981051,-0.2457266458597883,-0.290628497339446,-0.15663187741812928,-0.41821808996572335,-0.28138055475056856,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14112720.876582948 
 07/21  09:45:00,,24.474999999999998,82.5,24.114327967375228,,23.897794853440438,,23.557833747386688,,23.89822216269718,,22.884360680109495,,23.898639044395185,,,,,,,,,,,,,,,,,,,,,,,,15916.414819722304,-0.19849351645899585,-0.21261945499683343,-0.12651238033991244,-0.3624380287186685,-0.2613707294956561,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14324773.337750074 
 07/21  10:00:00,24.3625,24.7,81.0,24.295658371209417,13.776971011290213,23.898364311376966,14.17705724861992,23.747921333323312,13.576482768365938,23.898220594136927,13.971447504697835,23.03053202476716,13.297728858481774,23.898492951050372,14.931090712885316,23.983975972417593,1152.5034069382264,0.0,23.7518549581771,0.0,1134.5225809685187,23.349570800597178,0.0,715.5136899210311,23.83557473408117,0.0,1447.8170586307767,22.7585135113776,0.0,829.8110769865004,23.87605188341532,0.0,1600.5315894669388,0.0,0.0,13475.956398850747,0.0,16048.380604556402,-0.17623131594340125,-0.15854464424486298,-0.10858027098786786,-0.3199291825090941,-0.24676301869424516,1.0,22.2,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10054.82860773111,3992.8792180535547,3033.125392434009,2539.33370037005,0.0,0.0,3188.3835743035215,13475.956398850747,8.900362294230066,7.219999999999999,1.9121086952469384,16664.33997315427,60.00869006416008,0.0,8.900362294230066,1.9121086952469384,16.731415558747724,0.009587510651294606,12.453579288582016,12.975114433148555,0.525840653045807,0.009236502486874767,13.0,82.0,0.0,0.0,0.1287788304785337,7.219999999999999,1.0893738802727824,11.500006628321138,0.2994911162418201,0.00901815494669577,11.5,24.3625,0.2994911162418201,0.01704284991787502,4.5,14443542.544100763 
 07/21  10:15:00,,24.674999999999997,81.25,24.489098753512177,,23.898274664932096,,23.882103202744805,,23.898150217597383,,23.146890918195293,,23.89792373230235,,,,,,,,,,,,,,,,,,,,,,,,16565.322896647645,-0.16013742771868394,-0.11689532843794043,-0.09637154815701417,-0.2840807932123284,-0.23176803633439813,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14908790.60698288 
 07/21  10:30:00,,24.65,81.5,24.665925443271654,,23.898185178778192,,23.89646138265655,,23.89814429596382,,23.240230069354016,,23.897810317237102,,,,,,,,,,,,,,,,,,,,,,,,16684.73662257913,-0.15019072374799677,-0.09929603581583143,-0.089950741720452,-0.25629982304515886,-0.22189453333656695,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15016262.960321218 
 07/21  10:45:00,,24.625000000000004,81.75,24.82642079860873,,23.898150831570536,,23.89808143145148,,23.898161125771114,,23.31926597407799,,23.89777490920498,,,,,,,,,,,,,,,,,,,,,,,,16763.470669991973,-0.1423905538657231,-0.08877884682330024,-0.08436155755063901,-0.2319438933587414,-0.21437985935483736,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15087123.602992775 
 07/21  11:00:00,24.637500000000003,24.6,82.0,24.974765907296035,14.28811165926121,23.898144910187156,14.347532754005773,23.898235754186842,13.860110832337053,23.898179907363645,13.918735289153544,23.38551690128319,13.48722547725009,23.89776490062674,15.001350184967805,24.73905272567215,884.3502472893374,0.0,23.898188896366996,0.0,1477.3842856440363,23.893720442759918,0.0,809.364774665785,23.89815888667399,0.0,1814.4457086352518,23.272975965727625,0.0,872.9284928170745,23.897818464842793,0.0,2092.01478538535,0.0,0.0,15719.397053804118,0.0,16830.22675792616,-0.13656340294925165,-0.0825307334592655,-0.0804672466871571,-0.21162864234365647,-0.2084718260368396,1.0,22.2,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10106.999130059687,4077.862635064782,5184.7090158707515,4036.103525314542,0.0,0.0,3718.70515060897,15719.397053804118,9.110926349124936,7.22,1.982685854517503,19438.102204413088,60.00869006416008,0.0,9.110926349124936,1.9826858545175035,18.429351215134474,0.00996073287241172,13.030074028975383,12.986660561524934,0.636565371279715,0.009246747016252537,13.0,82.0,0.0,0.0,0.2169786308320535,7.22,1.0957043756871752,11.500003965168329,0.2994911162418201,0.009007232822524188,11.5,24.637500000000003,0.2994911162418201,0.016988490714685927,4.5,15147204.082133543 
 07/21  11:15:00,,24.575000000000003,83.0,25.102782184193835,,23.89830878416127,,23.898379961587093,,23.898329586818907,,23.353448980301057,,23.897995075765074,,,,,,,,,,,,,,,,,,,,,,,,16344.559495970216,-0.1370617608478437,-0.08369352320960101,-0.0829237945120231,-0.21210558435808663,-0.20947790466332344,0.8,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14710103.546373194 
 07/21  11:30:00,,24.55,84.0,25.22281092133317,,23.89835859169935,,23.898430326098318,,23.898382446709444,,23.338799307120414,,23.898038921564623,,,,,,,,,,,,,,,,,,,,,,,,16400.055434652386,-0.1367240454705906,-0.08407192486619423,-0.08373189913972501,-0.20965967384176407,-0.20829471401101415,0.8,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14760049.891187146 
 07/21  11:45:00,,24.525,85.0,25.334028253408423,,23.898406504787292,,23.89848178431078,,23.89843090526537,,23.372857169186563,,23.898090091200483,,,,,,,,,,,,,,,,,,,,,,,,16471.097618753683,-0.13295418816122537,-0.07941640253990212,-0.07866633032008435,-0.19822568715517297,-0.20711467696703842,0.8,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14823987.856878314 
 07/21  12:00:00,24.5375,24.5,86.0,25.43504890599348,14.125963703619743,23.89844665497957,14.033169321415928,23.898533441173242,13.642030112040594,23.898477556639165,13.660531524430215,23.415993584914336,13.352659809646998,23.898138521694953,14.69094067257992,25.273667566232227,497.9499927055731,0.0,23.89838013390687,0.0,1468.5178581420546,23.89845637829236,0.0,809.1266701472153,23.898405123858222,0.0,1764.3566100088017,23.370274760380592,0.0,879.6273544296135,23.898065652556284,0.0,2007.7864666922226,0.0,0.0,16075.09958519975,0.0,16531.79378621833,-0.1283562364426776,-0.07664433930815956,-0.07477217039871142,-0.18743608186634547,-0.20567548126703533,0.8,22.2,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10436.947771943509,4048.737505975517,5163.158757334679,4077.641660938608,0.0,0.0,3800.5183929974264,16075.09958519975,9.07209706263216,7.22,2.0702334036818213,19875.61797819718,60.00869006416008,0.0,9.07209706263216,2.0702334036818213,18.62478203612605,0.009933535751715026,12.99044792315734,13.003987738277644,0.6248032133843482,0.009245106859465344,13.0,82.0,0.0,0.0,0.21516232151732229,7.22,1.1380750372891772,11.505639492275446,0.2994911162418201,0.009037430813931942,11.5,24.5375,0.2994911162418201,0.01749398773089913,4.5,14878614.407596497 
 07/21  12:15:00,,24.6,85.5,25.49845719780575,,23.89875061347593,,23.851639260107437,,23.89874614385777,,23.28674710256137,,23.898597548788402,,,,,,,,,,,,,,,,,,,,,,,,15062.577991784216,-0.13501340194240505,-0.09060562662352599,-0.08141719772017494,-0.20870548269847458,-0.21879631769120506,0.4,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13556320.192605793 
 07/21  12:30:00,,24.7,85.0,25.567499266334003,,23.898823729998167,,23.821990926915404,,23.898825542858525,,23.203022425561063,,23.89867980980661,,,,,,,,,,,,,,,,,,,,,,,,15075.12689029712,-0.13631291442718943,-0.09695657340641288,-0.08239583999130605,-0.22067103306609384,-0.22399019928118763,0.4,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13567614.20126741 
